name,age,height 
Thomas Fancutt,20.6652977413,nan
Sebastian Fanselow,23.8220396988,nan
Andre Goransson,21.412731006199998,nan
Woo Hyeok Jang,21.4209445585,nan
Constantin Belot,24.5256673511,nan
Nino Portales,18.6721423682,nan
Hugo Grenier,19.438740588599998,nan
Kaza Vinayak Sharma,23.909650924,nan
Ken Onishi,19.7234770705,nan
Jake Delaney,18.46954141,nan
Daniel Hobart,17.6481861739,nan
Jose Daniel Bendeck,24.684462696799997,nan
Franco Agamenone,22.4914442163,nan
Hernan Casanova,21.6783025325,nan
Ewan Moore,16.9034907598,nan
Tal Goldengoren,18.932238193,nan
Marvin Greven,19.0581793292,nan
Michael Geerts,20.5804243669,nan
Pavle Daljev,23.4798083504,nan
Sagadat Ayap,19.9425051335,nan
Riki Oshima,17.459274469500002,nan
Breno Lodis,19.3127994524,nan
Itsuki Imina,21.475701574299997,nan
Keisuke Watanuki,22.009582477800002,nan
Chan Yeong Oh,16.8514715948,nan
Mico Santiago,21.1279945243,nan
Clement Geens,19.5674195756,nan
Kevin Jack Carpenter,18.8692676249,nan
David Poljak,18.9431895962,nan
Anton Pavlov,19.9589322382,nan
Ristomatti Lanne,22.7104722793,nan
Suraj R Prabodh,20.7775496235,nan
Peter Vajda,19.0965092402,nan
Juraj Simcak,22.3189596167,nan
Dmytro Badanov,27.748117727600004,nan
Magnus Eriksson,23.364818617399997,nan
Fran Zvonimir Zgombic,19.485284052,nan
Dmitry Surchenko,25.215605749499996,nan
Domagoj Biljesko,18.058863791900002,nan
Patrik Sudic,20.4490075291,nan
Eduard Guell Bartrina,16.6187542779,nan
Jaume Pla Malfeito,19.8795345654,nan
Pedro Bernardi,23.8001368925,nan
Edward Bourchier,26.869267624899997,nan
Roy Hobbs,26.1245722108,nan
Christian Oliver Lee,23.4414784394,nan
Zach Itzstein,27.069130732399998,nan
Gabriel Petit,19.7371663244,nan
Louis Tessa,17.1143052704,nan
Guy Den Heijer,17.864476386,nan
Niels Lootsma,20.4873374401,nan
Jarryd Woog,20.438056125899998,nan
Juan Jose Mateus Rubiano,21.4072553046,nan
Rodrigo Echavarria,18.6064339493,nan
Camilo Andres Erazo,18.559890486,nan
Ricardo Pabon,22.5489390828,nan
Max De Vroome,21.0184804928,nan
Tom Schonenberg,23.980835044499997,nan
Chung Hyo Woo,21.87816564,nan
Long Chen,19.362080766600002,nan
Haitong Xia,19.7207392197,nan
Nicholas Alexander Reyes,20.6954140999,nan
Antonioni Fasano,16.637919233399998,nan
Nicholas S Hu,21.2183436003,nan
Arthur Surreaux,28.4161533196,nan
Dmytro Kamynin,25.7056810404,nan
Jannis Liniger,25.541409993200002,nan
Stefan Lindmark,21.9876796715,nan
Daniel Appelgren,19.2032854209,nan
Dragos Nicolae Madaras,17.8507871321,nan
Sam Taylor,18.045174538,nan
Oscar Mesquida Berg,19.2005475702,nan
Franco Feitt,22.4722792608,nan
Juan Ignacio Iliev,21.5879534565,nan
Mauricio Perez Mota,21.4236824093,nan
Martin Rondina,23.742642026,nan
Juan Manuel Matute,23.1567419576,nan
Aitor Aramburu,23.2334017796,nan
Jordan Correia Passos Do Carmo,18.308008213599997,nan
Christian Seraphim,20.2491444216,nan
Sam D Bloom,21.6098562628,nan
Patrick Daciek,25.4592744695,nan
Roberto Affonso Neto,21.210130047899998,nan
Alexander Braun,20.082135523599998,nan
Sebastian Prechtel,18.9514031485,nan
Trent Bryde,15.923340178,nan
Walker Duncan,19.2197125257,nan
Thomas Laurent,17.1307323751,nan
Issa Shanan Al Harrasi,15.381245722100001,nan
Jean Marc Werner,24.7912388775,nan
Ivan Denisov,15.3648186174,nan
Theo Fournerie,17.9493497604,nan
Sevan Kelpetindjian,nan,nan
Nicolas Daniel Olguin,23.446954141,nan
Goncalo Oliveira,20.246406570799998,nan
Joao Antonio,15.9917864476,nan
Goncalo Andrade,16.3997262149,nan
Nuno Deus,19.9726214921,nan
Yannick Thivant,28.2600958248,nan
Miguel Semedo,19.0088980151,nan
Tiago Lourenco,18.0533880903,nan
Alexander Ovcharov,17.2621492129,nan
Kirill Kivattsev,17.9466119097,nan
Pavel Shchaya Zubrov,21.2429842574,nan
Philipp Klimov,16.5311430527,nan
Aleksei Khomich,18.6940451745,nan
Lance Cohen,27.0116358658,nan
Damian Farinola,23.5619438741,nan
Sam Edward Longhurst,20.0438056126,nan
Steven De Waard,24.6680355921,nan
Patrick Fitzgerald,19.8466803559,nan
Lawrence Bataljin,19.6194387406,nan
Brian Tran,17.880903490799998,nan
Stefan Norodom,15.583846680399999,nan
Gian Marco Moroni,17.8891170431,nan
Franco Emanuel Egea,20.0082135524,nan
Nicolas Alejandro De Gregorio,24.654346338099998,nan
Facundo Jofre,20.900752909,nan
Juan Martin,17.7987679671,nan
Ignacio German Dagostino Herrera,19.4250513347,nan
Santiago Fa Rodriguez Taverna,16.4709103354,nan
Cristobal Grandon Diaz,24.59137577,nan
Romain Bousquet,26.2778918549,nan
Jirayu Limpathum,nan,nan
Jatuporn Nalamphun,22.2477754962,nan
Natthasith Kunsuwan,15.8822724162,nan
Matias Zukas,19.6878850103,nan
Axel Geller,16.7802874743,nan
Julian Busch,22.056125941100003,nan
Brian Orradre,23.8822724162,nan
Daniel Nolan,18.833675564700002,nan
Nathanael Consalvo,16.9253935661,nan
Blake Ellis,17.0130047912,nan
Dimitri Morogiannis,16.8980150582,nan
Aaron Addison,20.1642710472,nan
Benard Bruno Nkomba,16.3422313484,nan
Adam Walton,16.7364818617,nan
Kody Pearson,16.462696783,nan
Diego Garcia Dalisay,16.7008898015,nan
Fritz Verdad,22.1081451061,nan
Mark Vervoort,25.2813141684,nan
Leander Lazaro,22.855578371,nan
Joao Gabriel Velloso,16.090349076,nan
Lucas Lobao,18.7241615332,nan
Enzo Kohn,nan,nan
Igor Ribeiro Marcondes,18.5900068446,nan
Felipe Lima,16.7775496235,nan
Yuri Andrade,20.637919233399998,nan
Alexandre Girotto,18.6611909651,nan
Gustavo De Oliveira Cruz Cruz,18.6173853525,nan
Joao Luiz Carvalho,nan,nan
Christian Oliveira,16.1095140315,nan
Alejandro Gomez Gb42,24.429842573600002,nan
Oscar Torres,24.6707734428,nan
Gregorio Cordonnier,19.9589322382,nan
William Jamphier Melano Granados,20.6652977413,nan
Javier Nunez,20.2354551677,nan
Jaume Martinez Vich,22.2422997947,nan
Keanu Ellen,17.9657768652,nan
Jakub Hadrava,22.9021218344,nan
Kento Tanaka Tamaki,22.234086242300002,nan
Torben Otto,24.8651608487,nan
Alex Rybakov,19.0116358658,nan
Nick Chappell,23.3675564682,nan
Alejandro Moreno Figueroa,27.7891854894,nan
Ronald Slobodchikov,22.160164271,nan
Jonathan Chang,24.476386036999997,nan
Chase Wood,17.2566735113,nan
Calum Puttergill,22.2778918549,nan
Matthew Leffler,24.8459958932,nan
Mario Matejcek,21.363449692,nan
Marko Jovanovic,20.741957563299998,nan
Blazo N Djurovic,19.832991102,nan
Daniel Groom,17.3990417522,nan
Scott Browne,25.278576317600002,nan
Themi Sitzoukis,19.2936344969,nan
Federico Maccari,22.0013689254,nan
Adrien Puget,24.9336071184,nan
Matias Franco Descotte,21.445585215599998,nan
Raleigh Smith,24.3175906913,nan
Emilio Andrea Segarelli,18.5489390828,nan
Omar Ferreras,27.5947980835,nan
Armando Gandini,17.793292265599998,nan
Juan Jose Priego Carrilo,20.219028063,nan
Carlos Ramirez Utermann,20.4845995893,nan
Adrian Fernandez,22.8062970568,nan
Rodrigo Chavez,17.177275838499998,nan
Adil Kalyanpur,16.054757015699998,nan
Manish Sureshkumar,16.5092402464,nan
Jayesh Pungliya,19.3976728268,nan
Suraj Beniwal,22.3134839151,nan
Medhir Goyal,27.603011635900003,nan
Chandril Sood,24.985626283400002,nan
Kunal Anand,23.704312115,nan
Garry Tokas,21.9137577002,nan
Niki Kaliyanda Poonacha,20.8049281314,nan
Garvit Batra,18.8665297741,nan
Arpit Sharma,24.090349076,nan
Aditya Deswal,19.3319644079,nan
Adam Majchrowicz,24.364134154699997,nan
Pavel Nejedly,23.0034223135,nan
Karol Drzewiecki,20.290212183399998,nan
Kamil Gajewski,21.0266940452,nan
Szymon Walkow,20.3997262149,nan
Mateusz Terczynski,19.9561943874,nan
Robin Bailly,24.4134154689,nan
Louis Chaix,20.7775496235,nan
Joffrey De Schepper,24.4353182752,nan
Shunrou Takeshima,25.4948665298,nan
Gengo Kikuchi,24.2929500342,nan
Ryota Kishi,22.6475017112,nan
Yuichiro Inui,20.8925393566,nan
Hiromasa Oku,26.5626283368,nan
Ko Suzuki,24.5557837098,nan
Kazuma Kawachi,21.3661875428,nan
Soichiro Moritani,21.53045859,nan
Ryota Tanuma,20.4188911704,nan
Tetsuro Habusawa,22.7789185489,nan
Yutaro Matsuzaki,22.4804928131,nan
Masayoshi Ono,19.6988364134,nan
Kaito Itsusaki,18.2751540041,nan
Ken Onoda,27.860369609899998,nan
Yuga Tashiro,18.7843942505,nan
Konosuke Kiryu,20.1998631075,nan
Masaya Kobayashi,18.417522245,nan
Masakatsu Noguchi,26.5681040383,nan
Shoma Kato,18.3846680356,nan
Renta Tokuda,17.9028062971,nan
Alexis Gautier,18.8966461328,nan
Julien Eon,20.9993155373,nan
Simon Baudry,18.483230663900002,nan
Lucas Bouquet,18.5681040383,nan
Manuel Guinard,20.290212183399998,nan
Christian Samuelsson,20.1587953457,nan
Robin Thour,21.2758384668,nan
George Von Massow,25.9630390144,nan
Jonas Eriksson Ziverts,17.1608487337,nan
Filip Malbasic,17.793292265599998,nan
Ivar Jose Aramburu Contreras,21.9630390144,nan
Andres Alvarez Cerdan,21.0896646133,nan
Mauricio Resendiz Dominguez,21.2429842574,nan
Gonzalo Achondo,18.349075975399998,nan
Geronimo Barrios,18.302532512,nan
Rodrigo Castro Aravena,22.7296372348,nan
Franco Moral,20.9582477755,nan
Simon Navarro,24.076659821999996,nan
Aland Sanson,15.2553045859,nan
Hao Wu,19.0581793292,nan
Xi Qi,19.575633128,nan
Jun Nan Tao,22.045174538,nan
Rui Xuan Wang,nan,nan
Cheng Peng Hsieh,24.457221081500002,nan
Lloyd Glasspool,22.2970568104,nan
Victor Krustev,17.0951403149,nan
Antoine Leduc,28.1177275838,nan
Iancu Lustinian Ghinda,20.2135523614,nan
Nicaise Muamba,15.523613962999999,nan
Jack Mingjie Lin,16.8952772074,nan
Alexis Galarneau,17.015742642,nan
Joshua Peck,17.2402464066,nan
Andres Zepeda,21.029431896,nan
Jiaqi Duan,20.4955509925,nan
Aoxiong Wang,20.829568788499998,nan
Zihao Xia,19.099247091,nan
Nathaniel Lammons,22.5681040383,nan
Vincent Thierry Schneider,20.2409308693,nan
Tomas Charlos,20.5092402464,nan
Nate Eazor,17.5085557837,nan
Eduardo Nava,18.9897330595,nan
Alexander Boborykin,nan,nan
Nikita Valentsev,17.3880903491,nan
Pavel Selivanovsky,18.8446269678,nan
Jose Pablo Andres Gomez,17.6180698152,nan
David Koch Carrillo,21.6317590691,nan
Rodrigo Manzo Monsech,18.250513347000002,nan
Andres Rosales Pacheco,nan,nan
Alan Sau Franco,15.3675564682,nan
Yankel Zemel,17.568788501,nan
Orel Ovil,19.4168377823,nan
Daniel Tamir,19.9342915811,nan
Alon Elia,20.7748117728,nan
Motvey Radionov,18.833675564700002,nan
Ram Kapach,19.1430527036,nan
Yannai Barkai,19.0116358658,nan
Edan Bakshi,18.2724161533,nan
Quentin Coulaud,17.9958932238,nan
Martin Beran,20.3148528405,nan
Valentin Nourrissat,24.6160164271,nan
Maxime Petel,18.9158110883,nan
Aurelien Marne,nan,nan
Wilhem Labrador,16.1615331964,nan
Alexandre Belmonte,17.2073921971,nan
Martin Barbier,16.4462696783,nan
Nicolas Ancedy,21.0485968515,nan
Pietro Manola,15.7700205339,nan
Elio Ramaglia,16.0930869268,nan
Giuseppe Tresca,nan,nan
Francesco Faggella,25.883641341500002,nan
Seong Gook Oh,23.9671457906,nan
San Hui Sin,19.066392881600002,nan
Max Jacob Schnur,23.151266256,nan
Juan Manuel Benitez Chavarriaga,20.553045859,nan
Russell Benkaim,16.1724845996,nan
Joel Vincent Link,19.1074606434,nan
Collin Johns,22.822724161500002,nan
Esteban Bruna,21.2265571526,nan
Shi Hong Zeng,18.7515400411,nan
Li Wie Tan,20.6242299795,nan
Yi Feng Li,26.8062970568,nan
Gabriel Decamps,16.698151950699998,nan
Felipe Meligeni Rodrigues Alves,18.160164271,nan
Gabriel De Andrade Bendazoli,20.0164271047,nan
Fernando Yamacita,18.546201232,nan
Mariano Kestelboim,20.1971252567,nan
Renato Lima,17.4757015743,nan
Asdrubal Gobernate,20.9199178645,nan
Americo Lanzoni,27.4113620808,nan
Mateus Alves,nan,nan
Luis Britto,22.819986310700003,nan
Allan Gomes Oliveira,21.4346338125,nan
Robert Loeb,18.102669404500002,nan
Edoardo Lavagno,17.7275838467,nan
Eros Siringo,24.9117043121,nan
Hantao Liu,18.587268993800002,nan
Piotr Matuszewski,18.0095824778,nan
Mikalai Haliak,17.697467488,nan
Vitaliy Sachko,18.7816563997,nan
Tung Lin Wu,17.954825462,nan
Shao Fan Liu,19.2334017796,nan
Wen Chun Liang,20.772073922,nan
Wei De Lin,20.219028063,nan
Liang Yu Richard Lin,18.4147843943,nan
Yu  Hsiang Chiu,21.4702258727,nan
Yu Chang Wang,18.9240246407,nan
Chung Han Tsai,18.0643394935,nan
Jared Thompkins,19.9698836413,nan
Samuel Ribeiro Navarrete,22.8884325804,nan
Joseph Huber,32.8158795346,nan
Hyeong Don Kim,22.992470910300003,nan
Jiho Lee,15.7481177276,nan
Ji Ha Kim,22.9869952088,nan
Minseob Lim,17.5523613963,nan
Abror Isakov,27.1759069131,nan
Kirill Komarov,24.336755646799997,nan
Sardor Pulatov,28.9363449692,nan
Abduvoris Saitmukhamedov,21.7029431896,nan
Shohruh Abdumalikov,18.9158110883,nan
Sanetulla Kutybaev,18.409308692699998,nan
Amal Sultanbekov,17.5550992471,nan
Sergey Fomin,15.247091033499999,nan
Sharobiddin Abzalov,18.1984941821,nan
Federico Bonacia,19.2963723477,nan
Hunter Callahan,23.3620807666,nan
Filippo Giorgetti,23.2142368241,nan
Marco Mosciatti,18.7953456537,nan
Lorenzo Camilli,18.5215605749,nan
Lorenzo Abbruciati,25.4647501711,nan
Gianmarco De Santis,nan,nan
Francesco Bessire,22.1930184805,nan
Augusto Virgili,21.842573579699998,nan
Andrea Del Prete,22.058863791900002,nan
Alen Avidzba,16.205338809,nan
Dominik Boehler,20.2135523614,nan
Sherzodbek Radjabov,17.177275838499998,nan
Fayzullokhon Mavlyudov,16.845995893199998,nan
Ho Gi Kang,nan,nan
Yeongseok Jeong,16.180698152,nan
Suthinan Tanthaseraneewat,19.9753593429,nan
Werapath Sirijariyaporn,18.8446269678,nan
Patcharapol Kawin,18.984257358,nan
Thomas Giraudeau,24.4709103354,nan
Filippo Piranomonte,14.4093086927,nan
Giovanni Orsoni,20.7501711157,nan
Filippo Moggian,nan,nan
Pietro Rondoni,22.5325119781,nan
Igor Rossi,17.1088295688,nan
Michele Longo,25.782340862399998,nan
Francesco Ferrari,18.918548939100003,nan
Giovanni Oradini,18.688569473,nan
Lorenzo Di Maro,23.8220396988,nan
Samuele Ramazzotti,17.234770705,nan
Luca Giacomini,18.5790554415,nan
Paul Woerner,19.7481177276,nan
Alexander Wolfschmidt,16.1889117043,nan
Joshua Sapwell,20.2272416153,nan
Max Benaim,18.0260095825,nan
Lewis Denton,17.1307323751,nan
Matthew Chadwick,22.146475017100002,nan
Ross Watson,18.2395619439,nan
Jakub Novak,21.1882272416,nan
Matej Vocel,19.0088980151,nan
Vit Kopriva,18.9377138946,nan
Stepan Holis,18.1984941821,nan
Daniel Orlita,18.874743326500003,nan
Marco Di Prima,20.9418206708,nan
Giuseppe Ricciardi,20.9801505818,nan
Ettore Zito,25.065023956199997,nan
Marco Gulisano,20.1724845996,nan
Davide Ragonese,21.6673511294,nan
Nicola Montani,20.4435318275,nan
Corentin Denolly,19.0006844627,nan
Omar Salman,20.1232032854,nan
Guillaume Mackenzie,18.2861054073,nan
Antoine Cornut Chauvinc,15.9151266256,nan
Dimitriy Voronin,17.0266940452,nan
Anton Chekhov,23.723477070500003,nan
Ivan Bryusov,16.8131416838,nan
Suren Vartanyan,26.8145106092,nan
Ivan Korol,30.8336755647,nan
Maxim Geraskin,30.527036276500002,nan
Ivan Davydov,19.6331279945,nan
Artur Shakhnubaryan,19.8056125941,nan
Mikhail Galyamov,20.785763175899998,nan
Filip Duda,17.6837782341,nan
Ondrej Styler,16.0136892539,nan
Petr Nouza,17.7412731006,nan
Frantisek Polanka,21.9986310746,nan
Alastair Gray,17.9575633128,nan
Alexis Canter,18.0095824778,nan
Jack Molloy,16.8761122519,nan
Louis Newman,17.7303216975,nan
Marcus Walters,18.176591375799998,nan
Michael Morphy,17.065023956199997,nan
Jeremias Rocco,19.1156741958,nan
Ronan Joncour,19.3757700205,nan
Quentin Folliot,17.4510609172,nan
Luciano Agustin Fisicaro,20.725530458599998,nan
Clement Dorsemaine,25.5989048597,nan
Jocelyn Devilliers,21.4866529774,nan
Grigoriy Reytman,20.9746748802,nan
Azizhon Turgunov,16.8706365503,nan
Ryan James Storrie,18.288843258,nan
Daniel Bennett,18.291581108800003,nan
Giulio Giulioli,nan,nan
Mattia Mannocci,24.5776865161,nan
Andrea Baldoni,22.485968514699998,nan
Stefano Baldoni,18.7980835044,nan
Manuel Ribeca,31.0335386721,nan
Lukas Klein,18.2286105407,nan
Filipp Kekercheni,20.8432580424,nan
Patrik Nema,18.6338124572,nan
Tomas Vyrostko,29.0814510609,nan
David Damian Brna,18.0643394935,nan
Nenad Vladusic,21.368925393599998,nan
Petar Conkic,20.073921971300003,nan
Peter Samosi,17.5359342916,nan
Daniele Capecchi,20.6926762491,nan
Fabrizio Ornago,24.156057494899997,nan
Andrea Casati,16.2491444216,nan
Alessandro Coppini,18.1382614648,nan
Dario Vogogna,25.839835729,nan
Lorenzo Frigerio,27.337440109499997,nan
Beruk Tsegai,nan,nan
Nils Brinkman,24.005475701599998,nan
Daniel Svensson,20.3230663929,nan
Nicolas Alberto Arreche,21.782340862399998,nan
Niklas Johansson,17.722108145099998,nan
Karl Friberg,17.2594113621,nan
Delf Gohlke,23.0061601643,nan
Timo Stodder,20.1122518823,nan
Felix Rauch,20.0657084189,nan
Alejandro Tabilo,19.0691307324,nan
Gianluca Di Nicola,20.5557837098,nan
Valentin Sansonetti,20.9527720739,nan
Andrea Militi Ribaldi,16.9199178645,nan
Vittorio Angeli,nan,nan
Joshua Oxley,25.5277207392,nan
Eward Covalschi,21.5550992471,nan
Graham Alrutz,21.6372347707,nan
Benjamin Vandixhorn,19.6796714579,nan
Eddie Grabill,18.9952087611,nan
Aron Hiltzik,20.1943874059,nan
Peter Tarwid,19.8357289528,nan
Julian Allen Childers,22.1683778234,nan
Konrad Zieba,20.933607118399998,nan
Josh Hagar Hagar,22.340862423,nan
Piotr Lomacki,20.6187542779,nan
Thibault Forget,20.7501711157,nan
Kacper Zuk,17.4702258727,nan
Jan Zielinski,19.6495550992,nan
Piercarlo Coccio,26.0616016427,nan
Matteo Marfia,29.3497604381,nan
Alessandro Cortegiani,20.4845995893,nan
Benjamin Sigouin,17.106091718,nan
Kevin Kylar,21.7905544148,nan
Shane Nicholls,22.146475017100002,nan
James Hignett,23.3839835729,nan
Charlie Maher,53.9329226557,nan
Keith R Whittingham,28.240930869299998,nan
Nick Zieziula,33.325119781,nan
Uisung Park,15.805612594100001,nan
Brandon Walkin,21.921971252600002,nan
Donggeun Oh,15.937029431900001,nan
Scott Dawson,19.8056125941,nan
Sukhee Ann,15.953456536600001,nan
Ivan Goluza,21.138945927400002,nan
Hangyeom Kim,16.0574948665,nan
Andrea Vavassori,21.2046543463,nan
Edoardo Castagna,nan,nan
Daniele Spinnato,24.191649555100003,nan
Edoardo Lamberti,20.054757015699998,nan
Paride Mangiaterra,nan,nan
Yan Sabanin,26.4613278576,nan
Hendrik Jebens,20.9445585216,nan
Giorgio Ricca,21.3880903491,nan
Tommaso Compagnucci,16.7008898015,nan
Pauli Partinen,20.4188911704,nan
Kristjan Tamm,18.0889801506,nan
Mihail Khaldeev,21.883641341500002,nan
Grigoriy Lomakin,18.3545516769,nan
Kaysar Bekimov,26.6173853525,nan
Evgeny Danilov,17.568788501,nan
Zhansultan Chembotayev,19.1211498973,nan
Nicolo Turchetti,20.1560574949,nan
Fabio Mercuri,22.4558521561,nan
Marco Pivotto,19.5674195756,nan
Ettore Capello,26.264202600999997,nan
William Bushamuka,20.501026694,nan
Enzo Wallart,19.446954141,nan
Alexander Gornet,22.0643394935,nan
Alex Lawson,22.4804928131,191.0
Nils Ellefsen,22.069815195100002,nan
Trey Yates,20.670773442799998,nan
Jeremy Efferding,23.225188227199997,nan
Beck Pennington,21.9794661191,nan
Lukas Vejvara,19.3319644079,nan
Michal Bisko,22.217659137600002,nan
Dominik Recek,21.429158110899998,nan
Antonie Hoang,20.7227926078,nan
Botic Van De Zandschulp,20.8076659822,nan
Colin Van Beem,24.240930869299998,nan
Bobbie De Goeijen,24.0547570157,nan
Cedric Willems,23.5071868583,nan
Robert Willekes Macdonald,21.6317590691,nan
Laurens Deelstra,20.6625598905,nan
Pablo Vivero Gonzalez,21.2484599589,nan
